,Names,Type,Extracted Value,Extracted Unit,Normalised value,Normalised units,doi,publisher,title,authors,filename,Correctness,Tag
0,Belfast BT7 1NN,Curie,89,°C,362.0,K,10.1039/c5ce01890k,Royal Society of Chemistry,Evaluation of La1−xSrxMnO3 (0 ≤ x < 0.4) synthesised via a modified sol–gel method as mediators for magnetic fluid hyperthermia,"['K. McBride', 'J. Cook', 'S. Gray', 'S. Felton', 'L. Stella', 'D. Poulidi', 'K. McBride', 'J. Cook', 'S. Gray', 'S. Felton', 'L. Stella', 'D. Poulidi']",./test3\curie_paper112.html,None,CDE
